What is the architect of tour de la bourse ? 	 select var_x where brack_open dbr_Tour_de_la_Bourse dbo_architect var_x brack_close
What is the alma mater of architect of national theatre of ghana ? 	 select var_x where brack_open dbr_National_Theatre_of_Ghana dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of john bexell house ? 	 select var_x where brack_open dbr_John_Bexell_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of lefty o'doul bridge ? 	 select var_x where brack_open dbr_Lefty_O'Doul_Bridge dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of mercantile national bank building ? 	 select var_x where brack_open dbr_Mercantile_National_Bank_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of thomas m. baldwin house ? 	 select var_x where brack_open dbr_Thomas_M._Baldwin_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of suzhou culture and arts centre ? 	 select var_x where brack_open dbr_Suzhou_Culture_and_Arts_Centre dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of donley county courthouse and jail ? 	 select var_x where brack_open dbr_Donley_County_Courthouse_and_Jail dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of palazzo gualino ? 	 select var_x where brack_open dbr_Palazzo_Gualino dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of francis quadrangle ? 	 select var_x where brack_open dbr_Francis_Quadrangle dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of 1 new york plaza ? 	 select var_x where brack_open dbr_1_New_York_Plaza dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of the roosevelt hotel ? 	 select var_x where brack_open dbr_The_Roosevelt_Hotel_(Manhattan) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of arizona hotel ? 	 select var_x where brack_open dbr_Arizona_Hotel_(Tucson,_Arizona) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of fair lane ? 	 select var_x where brack_open dbr_Fair_Lane dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of medical arts building ? 	 select var_x where brack_open dbr_Medical_Arts_Building_(Atlanta) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of hammond castle ? 	 select var_x where brack_open dbr_Hammond_Castle dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of minskoff theatre ? 	 select var_x where brack_open dbr_Minskoff_Theatre dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of broadway building ? 	 select var_x where brack_open dbr_Broadway_Building_(Portland,_Oregon) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of st. paul building ? 	 select var_x where brack_open dbr_St._Paul_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of residencia armstrong-poventud ? 	 select var_x where brack_open dbr_Residencia_Armstrong-Poventud dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of all saints church ? 	 select var_x where brack_open dbr_All_Saints_Church_(Manhattan) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of nathaniel thayer estate ? 	 select var_x where brack_open dbr_Nathaniel_Thayer_Estate dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of f.w. lewis house ? 	 select var_x where brack_open dbr_F.W._Lewis_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of earl stein house ? 	 select var_x where brack_open dbr_Earl_Stein_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of eighth street bridge ? 	 select var_x where brack_open dbr_Eighth_Street_Bridge_(Passaic_River) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of letterfourie house ? 	 select var_x where brack_open dbr_Letterfourie_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of basilica of sacro cuore di gesù ? 	 select var_x where brack_open dbr_Basilica_of_Sacro_Cuore_di_Gesù,_Grosseto dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of casino español de manila ? 	 select var_x where brack_open dbr_Casino_Español_de_Manila dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of scottish rite cathedral ? 	 select var_x where brack_open dbr_Scottish_Rite_Cathedral_(Shreveport,_Louisiana) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of st. mary's catholic church ? 	 select var_x where brack_open dbr_St._Mary's_Catholic_Church_(Paragould,_Arkansas) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of blaine smith house ? 	 select var_x where brack_open dbr_Blaine_Smith_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of williamsburgh savings bank ? 	 select var_x where brack_open dbr_Williamsburgh_Savings_Bank dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of noyes house ? 	 select var_x where brack_open dbr_Noyes_House_(New_Canaan,_Connecticut) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of the sherry-netherland ? 	 select var_x where brack_open dbr_The_Sherry-Netherland dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of fairmont olympic hotel ? 	 select var_x where brack_open dbr_Fairmont_Olympic_Hotel dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of ponte eiffel ? 	 select var_x where brack_open dbr_Ponte_Eiffel dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of lake charles historic district ? 	 select var_x where brack_open dbr_Lake_Charles_Historic_District dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of geiser grand hotel ? 	 select var_x where brack_open dbr_Geiser_Grand_Hotel dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of st peter's church ? 	 select var_x where brack_open dbr_St_Peter's_Church,_Fleetwood dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of robert e. lee monument ? 	 select var_x where brack_open dbr_Robert_E._Lee_Monument_(Charlottesville,_Virginia) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of st agatha's church ? 	 select var_x where brack_open dbr_St_Agatha's_Church,_Sparkbrook dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of one penn plaza ? 	 select var_x where brack_open dbr_One_Penn_Plaza dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of smithsonian institution building ? 	 select var_x where brack_open dbr_Smithsonian_Institution_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of st. cecilia cathedral ? 	 select var_x where brack_open dbr_St._Cecilia_Cathedral_(Omaha) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of garabit viaduct ? 	 select var_x where brack_open dbr_Garabit_viaduct dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of coleman–scott house ? 	 select var_x where brack_open dbr_Coleman–Scott_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of humanities center ? 	 select var_x where brack_open dbr_Humanities_Center_(Loyola_University_Maryland) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of 65 broadway ? 	 select var_x where brack_open dbr_65_Broadway dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of gimlet pegram truss railroad bridge ? 	 select var_x where brack_open dbr_Gimlet_Pegram_Truss_Railroad_Bridge dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of st. patrick's cathedral ? 	 select var_x where brack_open dbr_St._Patrick's_Cathedral_(Manhattan) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of north hall ? 	 select var_x where brack_open dbr_North_Hall_(Gainesville,_Florida) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of novosibirsk state art museum ? 	 select var_x where brack_open dbr_Novosibirsk_State_Art_Museum dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of the bund finance center ? 	 select var_x where brack_open dbr_The_Bund_Finance_Center dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of assinins ? 	 select var_x where brack_open dbr_Assinins,_Michigan dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of komazawa gymnasium ? 	 select var_x where brack_open dbr_Komazawa_Gymnasium dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of mr. and mrs. robert c. reinke house ? 	 select var_x where brack_open dbr_Mr._and_Mrs._Robert_C._Reinke_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of parish church of st joseph ? 	 select var_x where brack_open dbr_Parish_Church_of_St_Joseph,_Manikata dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of wedderburn castle ? 	 select var_x where brack_open dbr_Wedderburn_Castle dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of emmanuel church ? 	 select var_x where brack_open dbr_Emmanuel_Church,_Sparkbrook dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of stage 42 ? 	 select var_x where brack_open dbr_Stage_42 dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of king tower ? 	 select var_x where brack_open dbr_King_Tower dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of prospect park water tower ? 	 select var_x where brack_open dbr_Prospect_Park_Water_Tower dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of library east ? 	 select var_x where brack_open dbr_Library_East_(Gainesville,_Florida) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of pennsylvania state capitol ? 	 select var_x where brack_open dbr_Pennsylvania_State_Capitol dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of morven park ? 	 select var_x where brack_open dbr_Morven_Park dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of guangdong international building ? 	 select var_x where brack_open dbr_Guangdong_International_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of 100-flat building ? 	 select var_x where brack_open dbr_100-Flat_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of astoria city hall ? 	 select var_x where brack_open dbr_Astoria_City_Hall dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of nebraska telephone company building ? 	 select var_x where brack_open dbr_Nebraska_Telephone_Company_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of whitworth hall ? 	 select var_x where brack_open dbr_Whitworth_Hall dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of deutsche bank center ? 	 select var_x where brack_open dbr_Deutsche_Bank_Center dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of st. svithun's church ? 	 select var_x where brack_open dbr_St._Svithun's_Church_(Stavanger) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of bruce price cottage ? 	 select var_x where brack_open dbr_Bruce_Price_Cottage dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of old jaro municipal hall ? 	 select var_x where brack_open dbr_Old_Jaro_Municipal_Hall dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of lincoln county courthouse ? 	 select var_x where brack_open dbr_Lincoln_County_Courthouse_(Georgia) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of aulani ? 	 select var_x where brack_open dbr_Aulani dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of bute house ? 	 select var_x where brack_open dbr_Bute_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of hindmarsh incinerator ? 	 select var_x where brack_open dbr_Hindmarsh_Incinerator dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of new york times building ? 	 select var_x where brack_open dbr_New_York_Times_Building_(41_Park_Row) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of áras an uachtaráin ? 	 select var_x where brack_open dbr_Áras_an_Uachtaráin dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of riker hall ? 	 select var_x where brack_open dbr_Riker_Hall_(Gainesville,_Florida) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of villa de leon ? 	 select var_x where brack_open dbr_Villa_de_Leon dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of villa terrace decorative arts museum ? 	 select var_x where brack_open dbr_Villa_Terrace_Decorative_Arts_Museum dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of city primary school on krasnoyarskaya street ? 	 select var_x where brack_open dbr_City_Primary_School_on_Krasnoyarskaya_Street,_Novosibirsk dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of nott memorial ? 	 select var_x where brack_open dbr_Nott_Memorial dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of emory place historic district ? 	 select var_x where brack_open dbr_Emory_Place_Historic_District dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of hantz house ? 	 select var_x where brack_open dbr_Hantz_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of h. liebes and company building ? 	 select var_x where brack_open dbr_H._Liebes_and_Company_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of redmont hotel ? 	 select var_x where brack_open dbr_Redmont_Hotel dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of guandu bridge ? 	 select var_x where brack_open dbr_Guandu_Bridge dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of central plaza ? 	 select var_x where brack_open dbr_Central_Plaza_(Dublin) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of kenwood park water tower ? 	 select var_x where brack_open dbr_Kenwood_Park_Water_Tower dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of new york stock exchange building ? 	 select var_x where brack_open dbr_New_York_Stock_Exchange_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of george washington bridge ? 	 select var_x where brack_open dbr_George_Washington_Bridge dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of center for brooklyn history ? 	 select var_x where brack_open dbr_Center_for_Brooklyn_History dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of max and esther de pree house ? 	 select var_x where brack_open dbr_Max_and_Esther_De_Pree_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of führerbunker ? 	 select var_x where brack_open dbr_Führerbunker dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of true reformer building ? 	 select var_x where brack_open dbr_True_Reformer_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of cherry street strauss trunnion bascule bridge ? 	 select var_x where brack_open dbr_Cherry_Street_Strauss_Trunnion_Bascule_Bridge dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of poultry building and incubator house ? 	 select var_x where brack_open dbr_Poultry_Building_and_Incubator_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of shaheen-goodfellow weekend cottage ? 	 select var_x where brack_open dbr_Shaheen-Goodfellow_Weekend_Cottage dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of new scotland avenue armory ? 	 select var_x where brack_open dbr_New_Scotland_Avenue_(Troop_B) _Armory dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of château frontenac ? 	 select var_x where brack_open dbr_Château_Frontenac dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of novo-kamenniy bridge ? 	 select var_x where brack_open dbr_Novo-kamenniy_Bridge dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of riverdale presbyterian church complex ? 	 select var_x where brack_open dbr_Riverdale_Presbyterian_Church_Complex dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of 1095 avenue of the americas ? 	 select var_x where brack_open dbr_1095_Avenue_of_the_Americas dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of codman carriage house and stable ? 	 select var_x where brack_open dbr_Codman_Carriage_House_and_Stable dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of ishikawa ongakudō ? 	 select var_x where brack_open dbr_Ishikawa_Ongakudō dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of osgoode hall ? 	 select var_x where brack_open dbr_Osgoode_Hall dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of kansas city southern railroad bridge ? 	 select var_x where brack_open dbr_Kansas_City_Southern_Railroad_Bridge,_Cross_Bayou dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of the wabe ? 	 select var_x where brack_open dbr_The_Wabe dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of church of the holy innocents ? 	 select var_x where brack_open dbr_Church_of_the_Holy_Innocents_(Hoboken,_New_Jersey) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of reliance building ? 	 select var_x where brack_open dbr_Reliance_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of history of louisiana tech university ? 	 select var_x where brack_open dbr_History_of_Louisiana_Tech_University dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of 69th regiment armory ? 	 select var_x where brack_open dbr_69th_Regiment_Armory dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of episcopal church of the advent ? 	 select var_x where brack_open dbr_Episcopal_Church_of_the_Advent_(Cynthiana,_Kentucky) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of csi home church ? 	 select var_x where brack_open dbr_CSI_Home_Church,_Nagercoil dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of basilica of saint john the baptist ? 	 select var_x where brack_open dbr_Basilica_of_Saint_John_the_Baptist_(Canton,_Ohio) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of greystone mansion ? 	 select var_x where brack_open dbr_Greystone_Mansion dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of united states capitol ? 	 select var_x where brack_open dbr_United_States_Capitol dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of harry s. truman presidential library and museum ? 	 select var_x where brack_open dbr_Harry_S._Truman_Presidential_Library_and_Museum dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of new jersey bell headquarters building ? 	 select var_x where brack_open dbr_New_Jersey_Bell_Headquarters_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of the octagon house ? 	 select var_x where brack_open dbr_The_Octagon_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of south brook farm ? 	 select var_x where brack_open dbr_South_Brook_Farm dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of dom luís i bridge ? 	 select var_x where brack_open dbr_Dom_Luís_I_Bridge dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of howard ball house ? 	 select var_x where brack_open dbr_Howard_Ball_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of all saints memorial church ? 	 select var_x where brack_open dbr_All_Saints_Memorial_Church dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of st. john's episcopal church ? 	 select var_x where brack_open dbr_St._John's_Episcopal_Church,_Georgetown dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of oscar c. diehl house ? 	 select var_x where brack_open dbr_Oscar_C._Diehl_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of waterlooville baptist church ? 	 select var_x where brack_open dbr_Waterlooville_Baptist_Church dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of alumni sports and recreation center ? 	 select var_x where brack_open dbr_Alumni_Sports_and_Recreation_Center_(Armory) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of wyndham new yorker hotel ? 	 select var_x where brack_open dbr_Wyndham_New_Yorker_Hotel dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of verizon building ? 	 select var_x where brack_open dbr_Verizon_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of lewis and clark bridge ? 	 select var_x where brack_open dbr_Lewis_and_Clark_Bridge_(Columbia_River) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of shacolas tower ? 	 select var_x where brack_open dbr_Shacolas_Tower dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of idanha hotel ? 	 select var_x where brack_open dbr_Idanha_Hotel dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of new york world building ? 	 select var_x where brack_open dbr_New_York_World_Building dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of boston park plaza ? 	 select var_x where brack_open dbr_Boston_Park_Plaza dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of st. john's episcopal church ? 	 select var_x where brack_open dbr_St._John's_Episcopal_Church_(Bridgeport,_Connecticut) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of green gables ? 	 select var_x where brack_open dbr_Green_Gables_(Palo_Alto,_California) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of clyde hotel ? 	 select var_x where brack_open dbr_Clyde_Hotel dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of roger williams national memorial ? 	 select var_x where brack_open dbr_Roger_Williams_National_Memorial dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of shadow lawn ? 	 select var_x where brack_open dbr_Shadow_Lawn_(New_Jersey) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of united states post office and courthouse–alexandria ? 	 select var_x where brack_open dbr_United_States_Post_Office_and_Courthouse–Alexandria dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of estadio el cobre de el salvador ? 	 select var_x where brack_open dbr_Estadio_El_Cobre_de_El_Salvador dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of cameron indoor stadium ? 	 select var_x where brack_open dbr_Cameron_Indoor_Stadium dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of craigmin bridge ? 	 select var_x where brack_open dbr_Craigmin_Bridge dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of beningbrough hall ? 	 select var_x where brack_open dbr_Beningbrough_Hall dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of charles and mary kempf penhaligen house ? 	 select var_x where brack_open dbr_Charles_and_Mary_Kempf_Penhaligen_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of donald and louise clark irish house ? 	 select var_x where brack_open dbr_Donald_and_Louise_Clark_Irish_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of the hive ? 	 select var_x where brack_open dbr_The_Hive,_Singapore dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of sheldon heath house ? 	 select var_x where brack_open dbr_Sheldon_Heath_House dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of duke chapel ? 	 select var_x where brack_open dbr_Duke_Chapel dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of woodlawn ? 	 select var_x where brack_open dbr_Woodlawn_(Alexandria,_Virginia) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of praetorian building ? 	 select var_x where brack_open dbr_Praetorian_Building_(Waco,_Texas) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of broadway hotel ? 	 select var_x where brack_open dbr_Broadway_Hotel_(Portland,_Oregon) dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of holyoke city hall ? 	 select var_x where brack_open dbr_Holyoke_City_Hall dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of troy savings bank music hall ? 	 select var_x where brack_open dbr_Troy_Savings_Bank_Music_Hall dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
What is the alma mater of architect of movistar arena ? 	 select var_x where brack_open dbr_Movistar_Arena dbo_architect var_x1 sep_dot var_x1 dbo_almaMater var_x brack_close
